t,wall_time,desired_torque,output_angle,output_velocity,current,output_torque,mosfet_temperature
5.274617671966553,5.274684190750122,0.17973217544797418,0.9386205844205389,-2.1728937728937727,-0.011681294157800472,-0.050715506715506536,65
5.275617599487305,5.275683641433716,0.22666427531333339,0.9363317311360344,-2.0615384615384613,0.009557422492745842,0.04149450549450534,65
5.276617527008057,5.276684761047363,0.2693879536883107,0.9344243533989474,-2.1435897435897435,0.011681294157800472,0.050715506715506536,65
5.277617454528809,5.277683258056641,0.30707740506805414,0.9321355001144429,-2.093772893772894,0.015929037487909737,0.06915750915750891,65
5.2786173820495605,5.278684616088867,0.33917531531622946,0.9302281223773559,-2.002930402930403,0.03716775413845605,0.16136752136752078,65
5.2796173095703125,5.279683351516724,0.36541062677593955,0.9283207446402688,-2.041025641025641,0.03716775413845605,0.16136752136752078,65
5.2806172370910645,5.280683994293213,0.3858056681087306,0.9264133669031818,-1.9765567765567766,0.04991098412878384,0.21669352869352793,65
5.281617164611816,5.281682968139648,0.4006724167190441,0.9241245136186773,-2.005860805860806,0.05628259912394774,0.2443565323565315,65
5.282617092132568,5.282684326171875,0.410598041908752,0.9225986114290077,-1.9706959706959708,0.05415872745889311,0.2351355311355303,65
5.28361701965332,5.283684253692627,0.41642025194648075,0.9206912336919206,-1.8153846153846152,0.06477808578416626,0.2812405372405362,65
5.284616947174072,5.2846839427948,0.4191933250535662,0.9187838559548336,-1.9179487179487182,0.06477808578416626,0.2812405372405362,65
5.285616874694824,5.28568434715271,0.4201460305666108,0.917257953765164,-1.783150183150183,0.06902582911427553,0.29968253968253866,65
5.286616802215576,5.286683082580566,0.42063293094000553,0.9153505760280769,-1.6893772893772896,0.07327357244438479,0.318124542124541,65
5.287616729736328,5.287683725357056,0.4220807879660535,0.9138246738384073,-1.7274725274725276,0.08176905910460332,0.3550085470085458,65
5.28861665725708,5.288686275482178,0.42593196955143403,0.9122987716487376,-1.6278388278388283,0.07327357244438479,0.318124542124541,65
5.289616584777832,5.28968358039856,0.43358686060670065,0.9103913939116506,-1.5868131868131865,0.08601680243471259,0.3734505494505482,65
5.290616512298584,5.290683269500732,0.4463473193523854,0.908865491721981,-1.572161172161172,0.0669019574492209,0.29046153846153744,65
5.291616439819336,5.291683197021484,0.4653631872958294,0.9073395895323113,-1.5106227106227106,0.06477808578416626,0.2812405372405362,65
5.292616367340088,5.292683839797974,0.4915837584040084,0.9058136873426417,-1.5428571428571427,0.07964518743954868,0.34578754578754456,65
5.29361629486084,5.293683290481567,0.5257159441145646,0.9046692607003894,-1.4402930402930405,0.07539744410943942,0.3273455433455422,65
5.294616222381592,5.294683456420898,0.568190641595894,0.9031433585107198,-1.3670329670329666,0.07964518743954868,0.34578754578754456,65
5.295616149902344,5.295680522918701,0.6191385309835942,0.9019989318684676,-1.3934065934065938,0.100883904090095,0.43799755799755646,65
5.296616077423096,5.296679973602295,0.6783762028852368,0.9004730296787979,-1.2879120879120878,0.09026454576482183,0.3918925518925505,65
5.297616004943848,5.297680854797363,0.7454031614466534,0.8993286030365457,-1.2263736263736265,0.10300777575514963,0.44721855921855763,65
5.2986159324646,5.298682451248169,0.8194098729805248,0.8981841763942935,-1.2293040293040294,0.11787487741053206,0.511765567765566,65
5.299615859985352,5.299683094024658,0.8992966485176361,0.8970397497520413,-1.1501831501831505,0.10513164742020427,0.4564395604395588,65
